Product_ID,Product_Name,Category,Supplier,Store_ID,Inventory_Level,Units_Sold,Unit_Price,Purchase_Cost,Discount,Temperature,Holiday,Promotion,Lead_Time,Shelf_Life,Reorder_Level,Season,Demand,Stock_Status
32,Product_032,Dairy,Supplier_3,1,323,49,25.13,18.42,10,33.5,1,0,9,44,94,Winter,59,Overstock
33,Product_033,Household,Supplier_9,2,36,6,3.19,2.73,10,37.3,1,0,6,67,105,Rainy,9,Low Stock
34,Product_034,Vegetables,Supplier_7,1,281,15,32.07,28.12,5,30.6,0,0,5,357,130,Summer,25,Normal
35,Product_035,Fruits,Supplier_12,4,459,55,17.41,13.21,10,34.6,0,0,1,141,99,Spring,63,Overstock
36,Product_036,Frozen,Supplier_2,1,285,79,10.81,6.4,20,26.5,1,0,4,32,60,Summer,86,Overstock
37,Product_037,Household,Supplier_14,6,232,1,25.26,21.35,0,24.4,0,0,6,175,45,Winter,1,Overstock
38,Product_038,Vegetables,Supplier_7,4,185,1,39.54,33.22,10,22,0,1,4,218,59,Summer,4,Overstock
39,Product_039,Fruits,Supplier_2,9,149,25,21.9,14.6,25,18.1,0,0,3,55,126,Spring,31,Normal
40,Product_040,Fruits,Supplier_9,9,339,9,5.33,3.78,5,19.5,1,0,5,53,110,Rainy,10,Overstock
41,Product_041,Meat,Supplier_6,1,260,96,12.14,7.61,5,35.9,0,1,1,35,65,Winter,104,Overstock
42,Product_042,Household,Supplier_12,3,241,8,31.3,27.06,20,20.7,0,0,5,323,58,Rainy,17,Overstock
43,Product_043,Frozen,Supplier_3,9,223,1,18.4,15.83,0,15.2,0,1,1,193,121,Rainy,7,Normal
44,Product_044,Household,Supplier_15,3,321,76,30.61,18.15,0,30.3,0,1,8,205,145,Rainy,82,Normal
45,Product_045,Grains,Supplier_2,5,515,67,40.82,22.83,15,31.8,0,1,2,40,40,Rainy,67,Overstock
46,Product_046,Snacks,Supplier_2,2,284,25,26.82,20.29,10,19.2,1,1,2,285,47,Winter,33,Overstock
47,Product_047,Household,Supplier_5,10,131,34,43.37,38.57,10,24.5,1,0,6,78,49,Rainy,30,Normal
48,Product_048,Snacks,Supplier_2,8,406,89,49.39,28.54,20,31.9,1,1,5,119,53,Spring,94,Overstock
49,Product_049,Grains,Supplier_6,9,260,91,16.02,12.28,20,20,0,1,10,299,139,Spring,90,Normal
50,Product_050,Grains,Supplier_14,2,554,99,1.2,0.91,10,26.8,0,1,3,343,93,Spring,95,Overstock
51,Product_051,Snacks,Supplier_5,2,285,23,5.12,3.98,20,34.7,1,0,6,133,64,Summer,34,Overstock
52,Product_052,Frozen,Supplier_8,9,597,10,29.4,20.67,0,33.6,1,0,2,310,95,Rainy,20,Overstock
53,Product_053,Vegetables,Supplier_14,8,404,54,15.83,12.78,25,34.3,1,0,2,31,118,Rainy,65,Overstock
54,Product_054,Meat,Supplier_3,9,79,67,39.38,28.44,10,25,0,1,7,12,82,Rainy,67,Low Stock
55,Product_055,Fruits,Supplier_5,5,515,77,35.39,22.09,0,30.5,1,1,6,15,134,Summer,73,Overstock
56,Product_056,Fruits,Supplier_9,6,380,81,8.86,6.13,15,35.5,0,1,7,96,108,Summer,76,Overstock
57,Product_057,Snacks,Supplier_2,5,502,6,3.97,2.92,0,16.1,1,0,9,174,59,Summer,2,Overstock
58,Product_058,Snacks,Supplier_7,1,213,31,25.44,20.03,25,29.2,1,1,10,339,127,Summer,42,Normal
59,Product_059,Snacks,Supplier_1,10,62,91,22.56,17.65,25,30.5,0,1,4,165,148,Rainy,87,Low Stock
60,Product_060,Meat,Supplier_15,7,361,70,10.67,7.38,20,23,0,0,4,144,65,Summer,74,Overstock
61,Product_061,Dairy,Supplier_12,1,206,5,4.51,3.72,10,29.4,1,1,1,257,66,Rainy,8,Overstock
62,Product_062,Frozen,Supplier_14,5,308,15,11.36,6.72,5,16.9,0,1,6,138,124,Spring,14,Normal
63,Product_063,Meat,Supplier_1,7,372,62,42.4,33.7,15,35.5,0,0,7,304,41,Spring,62,Overstock
64,Product_064,Frozen,Supplier_13,3,397,43,41.05,26.65,20,29.5,0,0,5,265,139,Winter,39,Normal
65,Product_065,Snacks,Supplier_4,2,430,57,39.45,32.99,10,28.7,1,0,6,114,65,Winter,66,Overstock
66,Product_066,Beverages,Supplier_3,10,162,97,21.21,13.97,10,24.6,0,1,4,331,137,Winter,95,Normal
67,Product_067,Meat,Supplier_11,10,427,93,30.36,25.05,0,21.5,1,1,4,307,114,Winter,94,Overstock
68,Product_068,Bakery,Supplier_6,6,104,33,27.3,19.63,5,37.3,0,0,1,86,114,Rainy,44,Low Stock
69,Product_069,Vegetables,Supplier_7,10,202,48,16.87,10.72,10,22.3,1,0,10,196,53,Rainy,48,Overstock
70,Product_070,Frozen,Supplier_8,7,466,38,48.57,37.6,5,37.3,0,1,9,275,43,Rainy,34,Overstock
71,Product_071,Frozen,Supplier_6,6,529,4,37.69,24.83,20,17.3,0,1,9,161,72,Winter,1,Overstock
72,Product_072,Frozen,Supplier_3,5,472,73,7.72,4.46,10,36.3,1,1,1,70,52,Spring,81,Overstock
73,Product_073,Beverages,Supplier_2,8,342,88,24.96,18.57,5,30.4,1,0,4,279,70,Rainy,100,Overstock
74,Product_074,Bakery,Supplier_12,6,35,85,17.33,15.19,25,21.5,0,0,8,176,118,Spring,90,Low Stock
75,Product_075,Meat,Supplier_14,8,355,82,3.49,2.56,0,37.1,0,1,7,282,133,Summer,89,Normal
76,Product_076,Snacks,Supplier_9,10,147,28,36.99,20.82,25,18.7,0,1,3,303,111,Winter,28,Normal
77,Product_077,Meat,Supplier_8,9,452,41,45.06,39.15,25,31.4,0,1,2,203,131,Summer,43,Overstock
78,Product_078,Bakery,Supplier_6,6,400,54,22.91,15.75,25,17.2,0,1,9,261,55,Winter,52,Overstock
79,Product_079,Vegetables,Supplier_12,6,89,77,36.66,22.21,5,38.5,0,0,8,38,68,Summer,72,Normal
80,Product_080,Snacks,Supplier_10,3,440,96,37.74,24.99,0,20.2,0,0,5,52,126,Rainy,104,Overstock
81,Product_081,Dairy,Supplier_11,10,305,13,4.45,2.56,20,36.3,1,1,6,251,150,Summer,18,Normal
82,Product_082,Meat,Supplier_9,10,484,96,36.62,25.22,15,39.7,1,1,3,334,132,Summer,107,Overstock
83,Product_083,Bakery,Supplier_13,1,305,56,6.47,5.32,25,27.6,0,1,9,21,72,Rainy,53,Overstock
84,Product_084,Frozen,Supplier_12,8,182,99,8.7,7.17,5,18.3,0,0,9,346,112,Rainy,111,Normal
85,Product_085,Meat,Supplier_11,8,58,29,23.65,14.06,5,16,0,0,10,261,123,Rainy,38,Low Stock
86,Product_086,Meat,Supplier_11,9,52,88,42.97,27.42,25,22.4,0,0,9,76,69,Summer,83,Low Stock
87,Product_087,Snacks,Supplier_2,2,229,17,13.99,10.67,25,34.3,0,1,3,161,41,Winter,29,Overstock
88,Product_088,Beverages,Supplier_12,9,284,7,13.05,8.85,0,19.1,1,0,9,232,98,Winter,2,Normal
89,Product_089,Household,Supplier_4,10,161,89,3.05,2.02,10,25.6,1,1,10,139,40,Rainy,100,Overstock
90,Product_090,Dairy,Supplier_6,6,361,33,3.82,3.27,20,25.6,1,0,3,333,41,Rainy,35,Overstock
91,Product_091,Snacks,Supplier_1,5,399,78,17.79,11.08,20,37.6,1,0,10,104,95,Spring,85,Overstock
92,Product_092,Snacks,Supplier_3,5,566,44,49.26,33.65,25,19.8,1,0,9,286,103,Summer,42,Overstock
93,Product_093,Meat,Supplier_1,9,299,12,10.46,6.61,0,36.4,1,0,8,34,119,Spring,17,Normal
94,Product_094,Grains,Supplier_4,9,395,90,28.28,25.03,25,31.8,0,0,5,141,87,Summer,96,Overstock
95,Product_095,Grains,Supplier_15,8,226,17,6.99,4.03,10,26.5,0,0,2,22,122,Rainy,21,Normal
96,Product_096,Meat,Supplier_2,10,321,75,20.75,13.41,15,17.3,0,1,5,9,54,Winter,73,Overstock
97,Product_097,Meat,Supplier_4,9,530,47,41.18,34.26,25,21.2,1,0,10,289,92,Rainy,58,Overstock
98,Product_098,Beverages,Supplier_3,1,525,64,41.03,35.61,10,20.6,0,1,5,19,101,Spring,62,Overstock
99,Product_099,Meat,Supplier_1,4,255,10,17.11,10.15,15,20.1,0,1,8,87,61,Spring,14,Overstock
100,Product_100,Vegetables,Supplier_11,3,312,87,14.61,12.22,15,32.3,0,0,8,51,132,Spring,93,Normal
101,Product_101,Vegetables,Supplier_15,3,166,82,33.88,23.53,20,24,1,1,1,137,89,Summer,83,Normal
102,Product_102,Dairy,Supplier_5,2,207,7,5.19,4.63,25,29.7,1,1,1,48,85,Summer,8,Normal
103,Product_103,Grains,Supplier_2,4,107,94,40.61,28.7,25,25.3,1,0,7,150,111,Rainy,90,Low Stock
104,Product_104,Bakery,Supplier_8,7,247,100,13.37,9.36,25,33.6,1,1,10,222,72,Rainy,109,Overstock
105,Product_105,Meat,Supplier_8,2,169,34,20.66,15.76,25,38.3,1,1,6,59,117,Winter,37,Normal
106,Product_106,Dairy,Supplier_7,8,74,24,44.35,28.78,5,25,0,1,2,49,123,Rainy,22,Low Stock
107,Product_107,Meat,Supplier_9,8,154,92,3.74,2.25,25,27.3,1,0,7,338,88,Summer,103,Normal
108,Product_108,Beverages,Supplier_2,2,576,77,40.32,28.83,0,37.4,1,1,5,231,47,Winter,81,Overstock
109,Product_109,Frozen,Supplier_13,8,568,15,23.26,17.1,5,20.5,1,0,3,347,71,Rainy,18,Overstock
110,Product_110,Bakery,Supplier_9,8,455,20,25.47,19.11,20,19.7,0,0,6,321,86,Spring,19,Overstock
111,Product_111,Household,Supplier_12,4,360,24,47.34,28.42,0,28.9,1,0,4,35,126,Winter,29,Normal
112,Product_112,Fruits,Supplier_13,10,236,66,46.44,40.19,15,15.4,0,0,6,231,145,Summer,61,Normal
113,Product_113,Vegetables,Supplier_15,7,291,61,41.19,35.62,10,35.9,1,0,6,149,144,Spring,71,Normal
114,Product_114,Household,Supplier_14,1,590,10,30.37,23.58,15,38.8,0,1,3,318,146,Summer,18,Overstock
115,Product_115,Grains,Supplier_1,2,570,87,27.14,17.8,15,27.5,0,1,4,271,73,Rainy,94,Overstock
116,Product_116,Snacks,Supplier_5,3,475,1,22.38,20.06,20,19.1,1,1,9,83,74,Rainy,6,Overstock
117,Product_117,Household,Supplier_1,5,480,9,10.92,7.67,0,39,0,0,8,195,132,Winter,9,Overstock
118,Product_118,Household,Supplier_12,5,356,55,22.03,15.13,20,30.8,1,0,6,77,103,Rainy,59,Overstock
119,Product_119,Bakery,Supplier_1,4,453,91,24.11,21.17,0,30.8,1,0,9,128,67,Rainy,88,Overstock
120,Product_120,Frozen,Supplier_13,6,160,66,32.22,19.25,10,36.8,0,1,1,139,84,Rainy,68,Normal
121,Product_121,Frozen,Supplier_1,6,113,3,12.02,8.07,20,25.9,1,0,5,289,65,Rainy,11,Normal
122,Product_122,Beverages,Supplier_5,4,39,65,31.89,25.03,15,39.6,0,0,1,337,114,Summer,72,Low Stock
123,Product_123,Frozen,Supplier_10,10,376,50,25.5,17.76,25,37.8,0,0,2,5,63,Winter,46,Overstock
124,Product_124,Household,Supplier_13,5,136,54,24.6,21.76,10,39.5,0,1,9,328,70,Spring,52,Normal
125,Product_125,Bakery,Supplier_2,2,359,9,3.84,2.37,20,16.9,0,0,9,57,93,Winter,7,Overstock
126,Product_126,Bakery,Supplier_3,5,286,97,13.25,8.82,15,20.1,0,1,6,274,121,Spring,107,Normal
127,Product_127,Household,Supplier_6,7,541,54,39.71,34.63,0,28.7,1,0,5,5,62,Rainy,65,Overstock
128,Product_128,Beverages,Supplier_3,3,67,92,13.35,11.68,25,39.1,0,1,3,323,56,Summer,87,Normal
129,Product_129,Meat,Supplier_10,7,426,96,14.42,9.56,0,27,1,0,8,83,145,Spring,92,Normal
130,Product_130,Grains,Supplier_14,7,207,99,41.26,29,5,15.1,1,1,9,102,83,Summer,104,Normal
131,Product_131,Fruits,Supplier_1,10,118,69,6.28,4.7,5,28.9,0,1,6,292,120,Rainy,77,Low Stock
132,Product_132,Bakery,Supplier_10,4,86,87,22.09,18.76,5,30.7,0,0,3,77,130,Spring,98,Low Stock
133,Product_133,Beverages,Supplier_13,8,571,91,40.15,29.6,10,21.7,1,0,3,263,65,Winter,102,Overstock
134,Product_134,Frozen,Supplier_7,5,157,59,28.82,18.53,20,20.4,0,1,7,101,53,Rainy,61,Normal
135,Product_135,Dairy,Supplier_6,3,42,91,30.64,27.02,15,20.6,0,1,3,61,66,Summer,95,Low Stock
136,Product_136,Grains,Supplier_8,1,272,64,27.63,21.78,0,15.7,1,0,8,4,121,Winter,70,Normal
137,Product_137,Vegetables,Supplier_8,3,64,95,10.94,8.29,15,36.3,1,0,8,196,40,Summer,96,Normal
138,Product_138,Snacks,Supplier_8,7,535,44,40.12,24.13,25,37.9,0,1,10,95,95,Winter,43,Overstock
139,Product_139,Frozen,Supplier_9,1,118,57,5.04,3.34,0,18.7,1,0,8,46,143,Summer,65,Low Stock
140,Product_140,Fruits,Supplier_2,9,571,13,31.86,27.82,25,20.9,0,1,7,246,90,Spring,8,Overstock
141,Product_141,Beverages,Supplier_6,7,57,61,13.77,8.98,10,28.4,1,0,3,118,64,Rainy,72,Low Stock
142,Product_142,Meat,Supplier_8,5,136,46,23.25,18.31,20,22.9,1,1,2,97,52,Winter,44,Normal
143,Product_143,Snacks,Supplier_3,10,593,8,40.58,22.36,5,33.9,0,1,6,106,61,Spring,20,Overstock
144,Product_144,Fruits,Supplier_7,9,427,99,25.13,16.9,5,19.9,0,1,6,103,101,Rainy,106,Overstock
145,Product_145,Meat,Supplier_2,4,275,57,9.35,7.12,25,39.1,1,0,2,262,76,Spring,64,Overstock
146,Product_146,Meat,Supplier_9,4,302,47,42.96,37.53,25,20.9,1,0,9,70,105,Spring,44,Normal
147,Product_147,Meat,Supplier_10,7,564,57,29.5,21.67,25,39.3,0,0,7,158,46,Rainy,52,Overstock
148,Product_148,Frozen,Supplier_6,1,192,63,2.87,2.52,15,31.9,1,1,3,220,73,Rainy,73,Normal
149,Product_149,Vegetables,Supplier_11,2,515,99,35.76,24.63,5,37.5,1,1,1,170,70,Rainy,97,Overstock
150,Product_150,Grains,Supplier_1,9,347,80,14.58,11.97,20,24,0,0,1,39,41,Spring,82,Overstock
151,Product_151,Bakery,Supplier_9,8,328,48,14.77,13.22,5,39.5,0,1,10,193,142,Winter,57,Normal
152,Product_152,Grains,Supplier_6,10,445,13,9.92,6.04,5,26,1,1,2,22,141,Winter,18,Overstock
153,Product_153,Household,Supplier_7,5,146,62,41.17,32.02,0,34.7,1,1,7,289,147,Summer,66,Low Stock
154,Product_154,Bakery,Supplier_11,9,78,10,17.42,15.51,5,17,0,0,7,222,80,Winter,13,Low Stock
155,Product_155,Frozen,Supplier_6,7,86,29,4.41,3.34,0,17.3,1,1,7,364,86,Summer,29,Normal
156,Product_156,Dairy,Supplier_12,3,229,53,47.53,31.22,25,38.1,0,0,8,329,63,Winter,49,Overstock
157,Product_157,Household,Supplier_2,1,274,78,48.75,40.77,5,38.7,1,0,7,199,56,Summer,88,Overstock
158,Product_158,Household,Supplier_14,6,30,57,32.58,24.63,10,19.8,1,0,4,66,56,Rainy,59,Low Stock
159,Product_159,Beverages,Supplier_3,10,349,88,48.38,40.14,10,22.4,1,1,4,4,87,Rainy,87,Overstock
160,Product_160,Meat,Supplier_10,4,372,75,24.29,17.67,0,15.6,1,0,6,174,43,Summer,70,Overstock
161,Product_161,Meat,Supplier_11,1,539,84,23.82,17.74,10,21,0,1,2,327,124,Winter,85,Overstock
162,Product_162,Grains,Supplier_3,4,180,13,9.85,7.32,15,24.2,1,0,1,228,85,Winter,13,Normal
163,Product_163,Beverages,Supplier_13,6,417,51,23.3,16.43,20,22.4,0,1,10,210,126,Spring,49,Overstock
164,Product_164,Household,Supplier_10,2,422,32,8.8,7.82,5,21.9,1,0,10,270,122,Spring,29,Overstock
165,Product_165,Frozen,Supplier_12,2,256,26,44.81,26.48,5,19.7,1,1,6,106,134,Rainy,34,Normal
166,Product_166,Dairy,Supplier_3,8,302,69,29.88,26.74,20,18.1,1,0,7,25,81,Summer,74,Overstock
167,Product_167,Grains,Supplier_7,10,88,96,15.68,11.92,0,22.9,0,1,6,274,83,Spring,102,Normal
168,Product_168,Meat,Supplier_4,9,112,83,15.13,12.15,15,28.6,0,1,4,253,135,Summer,93,Low Stock
169,Product_169,Vegetables,Supplier_8,6,116,47,36.18,20.15,0,30.2,0,0,3,64,52,Rainy,50,Normal
170,Product_170,Grains,Supplier_2,9,484,12,42.16,33.75,15,29.2,0,0,6,184,91,Summer,7,Overstock
171,Product_171,Meat,Supplier_4,3,515,76,40.5,33.69,10,34.4,1,0,2,329,49,Spring,73,Overstock
172,Product_172,Dairy,Supplier_2,5,319,35,23.5,13.96,10,35.9,0,1,4,266,150,Winter,37,Normal
173,Product_173,Grains,Supplier_7,3,182,77,31.22,21.38,15,38.9,1,0,5,296,84,Spring,79,Normal
174,Product_174,Vegetables,Supplier_1,2,107,22,31.86,20.5,20,32.7,0,1,2,311,79,Rainy,26,Normal
175,Product_175,Meat,Supplier_7,6,239,8,38.72,28.6,5,29.1,1,0,5,64,123,Rainy,3,Normal
176,Product_176,Bakery,Supplier_3,6,437,54,42.06,32.99,15,24.7,1,0,6,327,118,Winter,51,Overstock
177,Product_177,Household,Supplier_7,4,33,4,28.61,23.58,15,39.3,1,1,4,90,88,Winter,10,Low Stock
178,Product_178,Snacks,Supplier_11,1,82,43,14.84,10.06,5,23.4,1,0,3,234,136,Spring,46,Low Stock
179,Product_179,Dairy,Supplier_5,2,159,83,4.42,3.61,10,15.9,0,0,3,145,125,Rainy,80,Normal
180,Product_180,Snacks,Supplier_10,8,438,32,31.3,22.91,10,35.2,0,1,4,11,61,Spring,44,Overstock
181,Product_181,Snacks,Supplier_5,4,535,10,30.51,26.28,20,38.3,1,1,4,352,132,Rainy,11,Overstock
182,Product_182,Meat,Supplier_15,1,443,22,23.75,15.34,25,34.6,0,1,5,257,46,Spring,29,Overstock
183,Product_183,Meat,Supplier_9,2,238,67,37.8,26.05,20,20.3,1,0,10,315,41,Winter,70,Overstock
184,Product_184,Bakery,Supplier_14,6,179,20,11.18,8.05,15,27.6,0,0,10,158,138,Rainy,32,Normal
185,Product_185,Bakery,Supplier_12,2,240,53,21.38,13.9,25,30.2,1,0,7,3,129,Rainy,56,Normal
186,Product_186,Vegetables,Supplier_2,9,78,79,44.29,30.13,25,38,1,0,7,146,97,Rainy,78,Low Stock
187,Product_187,Grains,Supplier_1,10,309,18,3.54,2.3,25,36.2,1,0,2,36,53,Summer,14,Overstock
188,Product_188,Meat,Supplier_14,8,45,17,6.57,5.09,0,39.4,1,0,7,39,148,Spring,23,Low Stock
189,Product_189,Grains,Supplier_11,2,593,51,1.95,1.53,25,30.4,0,1,7,336,126,Rainy,56,Overstock
190,Product_190,Dairy,Supplier_6,2,328,75,42.9,35.61,20,30,1,0,8,115,65,Spring,87,Overstock
191,Product_191,Dairy,Supplier_14,3,495,89,16.17,10.67,0,16.6,0,1,4,281,63,Summer,98,Overstock
192,Product_192,Frozen,Supplier_12,8,599,74,42.28,37.92,15,28.1,0,0,10,11,113,Summer,78,Overstock
193,Product_193,Bakery,Supplier_6,1,255,79,19.62,15.35,10,16.1,1,0,1,312,147,Spring,83,Normal
194,Product_194,Dairy,Supplier_1,2,174,68,43.55,38.3,25,35.5,0,1,7,106,45,Spring,80,Overstock
195,Product_195,Vegetables,Supplier_10,1,385,44,44.06,30.79,0,20.9,0,0,9,361,50,Rainy,40,Overstock
196,Product_196,Fruits,Supplier_4,5,578,92,37.28,30.52,25,25.8,1,0,4,67,115,Winter,92,Overstock
197,Product_197,Household,Supplier_15,1,249,9,35.86,20.83,20,39.4,1,1,7,134,61,Spring,8,Overstock
198,Product_198,Beverages,Supplier_12,10,351,93,17.87,14.82,25,25.4,1,1,4,102,135,Spring,99,Normal
199,Product_199,Grains,Supplier_5,9,66,53,42.54,28.74,25,22,0,0,1,241,82,Winter,61,Low Stock
200,Product_200,Fruits,Supplier_2,6,541,78,12.54,9.85,20,22.7,1,0,8,358,141,Winter,79,Overstock
1,Product_001,Meat,Supplier_14,3,239,17,16.26,12.98,5,37.2,1,0,3,15,48,Rainy,13,Overstock
2,Product_002,Snacks,Supplier_14,7,56,46,49.4,36.06,20,23.1,1,0,3,290,101,Rainy,51,Low Stock
3,Product_003,Frozen,Supplier_1,2,315,52,40.49,33.12,10,27.8,1,0,3,91,123,Winter,48,Normal
4,Product_004,Meat,Supplier_4,8,54,5,20.62,12.85,10,30.3,1,0,9,255,48,Summer,16,Normal
5,Product_005,Meat,Supplier_5,7,191,95,10.86,5.98,15,20.2,1,0,1,290,99,Spring,101,Normal
6,Product_006,Vegetables,Supplier_9,8,228,35,28.22,22.43,0,24.3,0,1,4,82,132,Winter,33,Normal
7,Product_007,Household,Supplier_2,1,261,28,32.18,25.33,10,31.4,0,0,4,295,42,Summer,24,Overstock
8,Product_008,Frozen,Supplier_12,6,74,74,25.7,17.36,20,19.6,0,1,6,242,142,Rainy,78,Low Stock
9,Product_009,Fruits,Supplier_4,6,304,84,3.28,2.17,25,28.1,1,0,9,351,142,Spring,91,Normal
10,Product_010,Frozen,Supplier_11,6,509,4,17.77,12.45,0,33.3,0,1,2,93,73,Spring,4,Overstock
11,Product_011,Vegetables,Supplier_6,4,291,65,3.6,2.71,0,19.6,1,1,7,57,113,Spring,73,Normal
12,Product_012,Fruits,Supplier_13,4,212,63,29,19.21,5,36,0,0,8,35,109,Summer,66,Normal
13,Product_013,Grains,Supplier_8,4,114,78,27.09,20.01,25,16.9,0,1,4,354,95,Spring,74,Normal
14,Product_014,Grains,Supplier_1,3,389,1,43.08,38.68,10,38.2,1,1,9,82,44,Spring,1,Overstock
15,Product_015,Bakery,Supplier_10,3,272,10,15.68,11.9,10,18.1,1,0,6,116,83,Rainy,16,Overstock
16,Product_016,Grains,Supplier_3,9,247,98,36.29,23.13,25,32.6,0,0,2,55,97,Summer,99,Normal
17,Product_017,Vegetables,Supplier_11,7,437,28,4.38,3.53,25,36.6,1,0,5,246,144,Rainy,35,Overstock
18,Product_018,Beverages,Supplier_8,10,186,83,45.25,29.42,5,27.6,1,0,7,57,116,Rainy,83,Normal
19,Product_019,Bakery,Supplier_6,10,568,65,1.19,0.96,0,27.6,0,1,3,120,104,Winter,77,Overstock
20,Product_020,Dairy,Supplier_11,2,335,46,23.48,13.54,20,19.6,0,0,8,223,137,Spring,43,Normal
21,Product_021,Bakery,Supplier_12,7,327,91,20.9,17.04,5,37.3,0,1,3,83,69,Summer,91,Overstock
22,Product_022,Beverages,Supplier_3,10,436,65,18.65,11.27,10,16.8,0,0,8,86,141,Winter,68,Overstock
23,Product_023,Bakery,Supplier_10,6,161,52,30,17.16,15,29.8,0,1,8,300,117,Summer,56,Normal
24,Product_024,Household,Supplier_1,4,361,34,18.7,16.59,15,26.1,1,0,3,114,68,Winter,46,Overstock
25,Product_025,Vegetables,Supplier_15,3,450,100,43.51,29.95,10,31.4,1,0,5,71,51,Winter,106,Overstock
26,Product_026,Vegetables,Supplier_14,8,464,92,48.64,41.74,0,15.5,0,0,3,225,48,Spring,96,Overstock
27,Product_027,Fruits,Supplier_7,9,322,19,49.93,41.94,10,26,1,0,2,35,43,Summer,26,Overstock
28,Product_028,Meat,Supplier_12,1,95,30,38,32.86,20,21.7,1,1,9,45,84,Rainy,36,Normal
29,Product_029,Snacks,Supplier_5,3,355,37,34.93,30.74,15,30.4,0,1,8,337,82,Spring,43,Overstock
30,Product_030,Household,Supplier_8,1,32,62,35.07,26.57,20,24.1,1,0,8,278,101,Rainy,71,Low Stock
31,Product_031,Vegetables,Supplier_12,2,254,43,7.56,6.29,25,38.6,1,1,1,192,85,Summer,47,Normal
32,Product_032,Dairy,Supplier_11,3,311,13,12.51,10.87,15,34.9,1,1,5,179,53,Rainy,10,Overstock
33,Product_033,Household,Supplier_13,4,219,6,37.03,32.1,20,24.5,0,0,3,196,88,Summer,3,Normal
34,Product_034,Vegetables,Supplier_3,5,457,12,4.84,4.23,20,34.6,1,1,2,365,101,Winter,14,Overstock
35,Product_035,Fruits,Supplier_1,5,244,88,3.41,2.65,20,27.6,0,0,6,79,117,Winter,94,Normal
36,Product_036,Frozen,Supplier_10,9,480,24,18.95,12.56,15,35.6,0,1,6,134,42,Spring,32,Overstock
37,Product_037,Household,Supplier_11,8,76,94,30.17,23.78,20,23.2,1,0,9,346,131,Rainy,104,Low Stock
38,Product_038,Vegetables,Supplier_1,5,249,51,42.29,34.93,10,15.1,0,1,7,261,59,Winter,47,Overstock
39,Product_039,Fruits,Supplier_4,2,100,59,31.96,26.57,25,35.5,1,0,4,262,86,Winter,56,Normal
40,Product_040,Fruits,Supplier_8,3,509,8,10.78,8.22,20,37.8,0,1,5,130,148,Summer,11,Overstock
41,Product_041,Meat,Supplier_9,6,380,25,3.65,2.2,5,26.9,1,1,8,284,145,Rainy,31,Normal
42,Product_042,Household,Supplier_3,1,594,3,5.47,4.63,15,21,1,1,5,108,77,Winter,6,Overstock
43,Product_043,Frozen,Supplier_14,9,545,18,28.07,20.82,10,31.9,0,0,2,330,134,Winter,25,Overstock
44,Product_044,Household,Supplier_6,7,34,9,13.92,8.44,25,22.3,0,0,3,109,65,Rainy,18,Low Stock
45,Product_045,Grains,Supplier_3,8,248,8,13.25,11.09,15,15.9,1,1,9,225,127,Summer,18,Normal
46,Product_046,Snacks,Supplier_9,2,472,24,48.21,31.61,25,22.6,0,0,1,243,109,Summer,21,Overstock
47,Product_047,Household,Supplier_6,5,118,78,34.11,21.43,20,30.7,1,1,3,329,134,Spring,73,Low Stock
48,Product_048,Snacks,Supplier_4,1,255,44,6.42,5.28,20,22.2,1,0,7,307,41,Rainy,46,Overstock
49,Product_049,Grains,Supplier_13,4,459,81,5.58,4.89,20,26,1,1,4,234,111,Spring,82,Overstock
50,Product_050,Grains,Supplier_10,4,378,64,46.89,26.25,5,18.8,1,0,10,285,75,Rainy,69,Overstock
51,Product_051,Snacks,Supplier_8,8,101,93,16.21,11.98,15,23.7,0,1,1,215,91,Summer,100,Normal
52,Product_052,Frozen,Supplier_7,1,117,23,2.59,1.52,25,27.8,1,0,7,357,94,Winter,32,Normal
53,Product_053,Vegetables,Supplier_3,6,430,13,2.64,1.81,25,35.6,1,1,7,168,139,Spring,21,Overstock
54,Product_054,Meat,Supplier_1,10,131,36,28.98,19.3,0,26.8,1,1,10,315,130,Spring,38,Normal
55,Product_055,Fruits,Supplier_14,9,134,73,27.18,24.05,20,21.5,1,1,2,173,70,Rainy,83,Normal
56,Product_056,Fruits,Supplier_9,1,378,51,13.26,8.78,25,39.1,1,1,4,338,66,Winter,52,Overstock
57,Product_057,Snacks,Supplier_5,9,522,37,8.01,5.45,20,34.6,1,1,7,328,83,Rainy,40,Overstock
58,Product_058,Snacks,Supplier_15,6,150,3,26.2,22.77,5,22.2,1,0,7,45,70,Rainy,13,Normal
59,Product_059,Snacks,Supplier_3,9,574,51,37.98,33.86,20,35.9,1,1,8,229,61,Winter,57,Overstock
60,Product_060,Meat,Supplier_14,5,438,100,4.2,2.77,15,15.4,0,0,10,352,84,Winter,98,Overstock
61,Product_061,Dairy,Supplier_13,5,243,65,15.43,11.97,10,35.7,1,0,8,69,73,Winter,76,Overstock
62,Product_062,Frozen,Supplier_13,3,89,57,21.64,12.62,10,39.8,1,0,9,335,40,Summer,57,Normal
63,Product_063,Meat,Supplier_4,7,202,85,37.76,32.11,15,35.4,0,0,2,266,88,Spring,83,Normal
64,Product_064,Frozen,Supplier_8,8,298,27,27.43,18.32,10,21.8,0,1,2,171,53,Winter,26,Overstock
